,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
12,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,453,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,270451.35490986,270451.35490986,,13,,,2022-06-15T08:07:00.000Z,20591.616579611982,473250089.52350205,-45.9189,-3.28612619,-9.47829538,-32.61344862,-30.47141336,-49.04862064,-49.541864,5569030603.740397,0.6318,5569030603.74,2022-06-15T08:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-15 09:09:14.356845
13,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,14,,,2022-06-15T08:07:00.000Z,5.356142263136378,7189122.98709105,-14.2672,-0.3210219,-0.44135986,1.73891515,7.60042277,-8.39860763,-13.31149011,5109514032.786494,0.5796,5277082946.69,2022-06-15T08:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-06-15 09:09:14.356845
14,1958,TRON,TRX,tron,620,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92530626432.60106,92530647518.82733,,15,71659659264.0,3419502097.3528547,2022-06-15T08:07:00.000Z,0.047718648574020306,1703549796.8471425,-19.9402,-4.67126988,-23.01801031,-41.11193198,-30.95410553,-22.90243715,-21.58438478,4415436445.071244,0.5009,4415437451.28,2022-06-15T08:07:00.000Z,,,,,,2022-06-15 09:09:14.356845
0,1,Bitcoin,BTC,bitcoin,9531,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19068050.0,19068050.0,,1,,,2022-06-15T11:44:00.000Z,21114.49062809844,47485411313.95563,-27.9103,2.36532566,-3.74427262,-30.66459706,-29.66291598,-47.8220331,-48.14589212,402612163021.1124,44.6771,443404303190.07,2022-06-15T11:44:00.000Z,,,,,,2022-06-15 12:44:30.644364
1,1027,Ethereum,ETH,ethereum,5748,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121179515.1865,121179515.1865,,2,,,2022-06-15T11:43:00.000Z,1111.9919962313384,28923195227.6663,-26.6606,4.22784203,-4.8964384,-38.52077838,-45.50150717,-63.4569357,-59.84486836,134750650994.58191,14.953,134750650994.58,2022-06-15T11:43:00.000Z,,,,,,2022-06-15 12:44:30.644364
2,825,Tether,USDT,tether,34706,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,70870514673.51582,79710622658.21005,,3,,,2022-06-15T11:43:00.000Z,0.9984758421110772,75466375100.42497,-25.092,-0.00244013,-0.02269904,-0.10360448,-0.06329546,-0.1703002,-0.19154262,70762496819.48416,7.8524,79589131083.85,2022-06-15T11:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-15 12:44:30.644364
3,3408,USD Coin,USDC,usd-coin,4427,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54207335130.859665,54207335130.859665,,4,,,2022-06-15T11:43:00.000Z,1.0003186307402163,8645056038.050539,-24.66,-0.00607416,-0.01859948,0.02350523,0.0039887,0.06073696,0.04519244,54224607254.17757,6.0095,54224607254.18,2022-06-15T11:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-15 12:44:30.644364
4,1839,BNB,BNB,bnb,952,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-15T11:43:00.000Z,212.129201147587,1750411317.6925657,-24.7335,2.46469631,-3.32977999,-27.28432252,-29.04732208,-49.06959593,-44.74015258,34635814194.056725,3.8435,35026086394.88,2022-06-15T11:43:00.000Z,,,,,,2022-06-15 12:44:30.644364
5,4687,Binance USD,BUSD,binance-usd,3840,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17342649855.289257,17342649855.289257,,6,,,2022-06-15T11:44:00.000Z,1.0006453032069964,7108351358.994203,-24.0119,-0.09973219,-0.00165114,-0.12211643,-0.15886597,0.12135607,0.09047025,17353841122.858692,1.9257,17353841122.86,2022-06-15T11:44:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-15 12:44:30.644364
6,2010,Cardano,ADA,cardano,457,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34512850428.993,,7,,,2022-06-15T11:43:00.000Z,0.47897326866855344,1776773213.9928184,-28.1042,1.50308377,-1.86754578,-25.73675468,-15.70506125,-49.8147797,-43.02019375,16253502083.983793,1.8036,21553797090.08,2022-06-15T11:43:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-15 12:44:30.644364
7,52,XRP,XRP,xrp,738,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,2022-06-15T11:44:00.000Z,0.309961671010808,1697421153.2086504,-28.7397,1.2568023,-0.39077879,-22.40022172,-26.28861928,-60.06913418,-60.61554247,14984508428.866713,1.6628,30996167101.08,2022-06-15T11:44:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-15 12:44:30.644364
8,5426,Solana,SOL,solana,331,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342209824.1283196,511616946.142289,,9,,,2022-06-15T11:43:00.000Z,28.79316053539394,1903646853.859079,-24.0966,3.07102483,-0.12941342,-27.05427482,-47.02086657,-71.81512703,-67.04149131,9853302402.915634,1.0934,14731068862.9,2022-06-15T11:43:00.000Z,,,,,,2022-06-15 12:44:30.644364
9,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,10,904869778.0,6583158783.603672,2022-06-15T11:44:00.000Z,7.275255449634071,648771547.0182807,-39.7719,2.57364341,0.95634281,-20.04881402,-33.29860505,-60.37614338,-61.26257535,7184891793.087416,0.7973,8026814592.77,2022-06-15T11:44:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-15 12:44:30.644364
10,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,11,,,2022-06-15T11:44:00.000Z,0.053506994977058124,765639188.798967,-35.862,2.2768724,-3.09217194,-33.16420609,-39.18444592,-63.14719844,-54.15462947,7098813918.996895,0.7867,7098813919.0,2022-06-15T11:44:00.000Z,,,,,,2022-06-15 12:44:30.644364
11,4943,Dai,DAI,multi-collateral-dai,999,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6823025798.14144,6823025798.14144,,12,,,2022-06-15T11:43:00.000Z,1.0001382998347477,641843644.3167387,-20.1944,-0.08496778,0.04390333,-0.02319779,-0.0281314,0.07295373,0.02557731,6823969421.481802,0.7572,6823969421.48,2022-06-15T11:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-15 12:44:30.644364
12,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,453,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,270451.35490986,270451.35490986,,13,,,2022-06-15T11:43:00.000Z,21067.51396115226,497347910.20883965,-38.9715,2.24868185,-3.99425787,-30.82014655,-29.73515349,-47.90542453,-48.33885986,5697737695.37602,0.6323,5697737695.38,2022-06-15T11:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-15 12:44:30.644364
13,1958,TRON,TRX,tron,620,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92529550063.66278,92529575623.01402,,14,71659659264.0,3894935176.3194284,2022-06-15T11:43:00.000Z,0.05435324722896283,2214115695.733065,30.687,5.34948531,-7.59566038,-32.55991583,-21.22511098,-12.45357656,-10.51343302,5029281510.594956,0.5581,5029282899.83,2022-06-15T11:43:00.000Z,,,,,,2022-06-15 12:44:30.644364
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,2022-06-15T11:43:00.000Z,5.020429818765511,8739112.08325641,14.5105,-0.1363013,-6.4334841,-4.81914121,0.83496355,-13.78065833,-19.20210095,4789259759.986511,0.5315,4946325784.51,2022-06-15T11:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-06-15 12:44:30.644364
0,1,Bitcoin,BTC,bitcoin,9531,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19068318.0,19068318.0,,1,,,2022-06-15T16:15:00.000Z,21374.592901575314,42524535249.00929,-22.8576,0.22464448,-5.42552246,-29.91549295,-27.45265374,-46.76942961,-47.6226388,407577534567.78076,44.8806,448866450933.08,2022-06-15T16:15:00.000Z,,,,,,2022-06-15 17:15:32.135509
1,1027,Ethereum,ETH,ethereum,5748,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121182572.5615,121182572.5615,,2,,,2022-06-15T16:14:00.000Z,1118.6560495477931,28076492099.616734,-22.4413,0.41676049,-9.86585246,-38.42305972,-44.12573186,-62.98458022,-60.08203069,135561617895.68639,14.9311,135561617895.69,2022-06-15T16:14:00.000Z,,,,,,2022-06-15 17:15:32.135509
2,825,Tether,USDT,tether,34716,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,70870514673.51582,79710622658.21005,,3,,,2022-06-15T16:14:00.000Z,0.9987652434415756,69311055088.37952,-19.6639,0.00992802,-0.0040184,-0.06458764,-0.00756206,-0.1409267,-0.1690006,70783006840.72379,7.7943,79612199444.11,2022-06-15T16:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-15 17:15:32.135509
3,3408,USD Coin,USDC,usd-coin,4432,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54341257542.84372,54341257542.84372,,4,,,2022-06-15T16:14:00.000Z,1.0001244042165067,8510694546.586917,-16.633,-0.03773273,-0.00689511,-0.00489323,0.01450207,0.0111464,0.02100462,54348017824.41233,5.9856,54348017824.41,2022-06-15T16:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-15 17:15:32.135509
4,1839,BNB,BNB,bnb,952,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-15T16:14:00.000Z,212.242574028146,1735728923.2777739,-18.0445,-0.30994602,-6.04201278,-27.57210526,-27.9317419,-48.65040365,-45.26451405,34654325374.99949,3.816,35044806157.59,2022-06-15T16:14:00.000Z,,,,,,2022-06-15 17:15:32.135509
5,4687,Binance USD,BUSD,binance-usd,3841,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17386849331.539257,17386849331.539257,,6,,,2022-06-15T16:14:00.000Z,0.9998433766516754,6838082831.078195,-15.9811,0.04145724,-0.18775132,-0.16334872,-0.10431733,0.11357063,-0.11343443,17384126144.980137,1.9143,17384126144.98,2022-06-15T16:14:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-15 17:15:32.135509
6,2010,Cardano,ADA,cardano,457,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,7,,,2022-06-15T16:14:00.000Z,0.4817232696567272,1676384513.5433924,-29.1632,1.67581036,-3.29979046,-27.55450045,-12.94277576,-48.85940958,-42.82881399,16252875131.651054,1.7897,21677547134.55,2022-06-15T16:14:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-15 17:15:32.135509
7,52,XRP,XRP,xrp,739,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,2022-06-15T16:15:00.000Z,0.31244036732970293,1636433554.6853645,-23.0198,0.5300243,-2.47554379,-22.52300282,-24.66129806,-59.45509043,-60.60430078,15104336295.847681,1.6636,31244036732.97,2022-06-15T16:15:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-15 17:15:32.135509
8,5426,Solana,SOL,solana,332,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342209717.4991559,511616946.142289,,9,,,2022-06-15T16:14:00.000Z,29.496728551049557,1808397027.8347204,-26.1982,0.3141794,-3.82326007,-25.79287255,-44.3172032,-70.84930729,-67.03664417,10094067144.603954,1.1115,15091026182.48,2022-06-15T16:14:00.000Z,,,,,,2022-06-15 17:15:32.135509
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-15T16:14:00.000Z,0.05459901970099992,752040657.5371765,-26.9647,0.86022967,-4.03866948,-31.86539033,-37.05649481,-61.65458673,-53.36090971,7243693673.756635,0.7978,7243693673.76,2022-06-15T16:14:00.000Z,,,,,,2022-06-15 17:15:32.135509
10,6636,Polkadot,DOT,polkadot-new,352,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,6618607124.83017,2022-06-15T16:14:00.000Z,7.314430524422012,649690164.0209711,-32.864,1.37058411,-1.96378024,-20.06239186,-30.57016755,-59.97938539,-61.19367927,7223580286.609883,0.7954,8070036588.78,2022-06-15T16:14:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-15 17:15:32.135509
11,4943,Dai,DAI,multi-collateral-dai,999,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6804752008.788687,6804752008.788687,,12,,,2022-06-15T16:14:00.000Z,1.0009598977667753,663620378.0515319,-11.7931,0.05083691,0.05938698,0.04919063,0.19721061,0.14017552,0.10062354,6811283875.0453825,0.75,6811283875.05,2022-06-15T16:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-15 17:15:32.135509
12,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,453,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,270001.17002186,270001.17002186,,13,,,2022-06-15T16:14:00.000Z,21362.200094390126,503134407.982193,-25.6859,0.33591301,-5.30534523,-29.94743608,-27.58637986,-46.8039656,-47.72146111,5767819019.726421,0.6351,5767819019.73,2022-06-15T16:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-15 17:15:32.135509
13,1958,TRON,TRX,tron,620,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92527793132.52493,92527814355.72438,,14,71659659264.0,3975154213.783062,2022-06-15T16:14:00.000Z,0.055472692092189156,2376044134.8597775,51.6161,-0.87388411,-6.45162509,-31.33685655,-17.90818699,-9.76025322,-9.01335541,5132765778.41033,0.5652,5132766955.72,2022-06-15T16:14:00.000Z,,,,,,2022-06-15 17:15:32.135509
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,2022-06-15T16:14:00.000Z,5.017037891655554,8682168.20785407,16.0697,-0.20916353,-6.54640091,-5.02836857,2.20753947,-13.92323526,-19.27437099,4786024017.111308,0.527,4942983923.92,2022-06-15T16:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-06-15 17:15:32.135509
0,1,Bitcoin,BTC,bitcoin,9533,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19068393.0,19068393.0,,1,,,2022-06-15T19:55:00.000Z,21658.607457992544,52571286390.32404,-0.0519,0.72160077,-2.48617154,-28.3176047,-26.97651644,-46.13926455,-46.96023029,412994838841.73285,44.0958,454830756617.84,2022-06-15T19:55:00.000Z,,,,,,2022-06-15 20:56:17.552528
